,Aerolinea,Fecha Salida,Hora Salida,Vuelo Salida,Destino,%LF DEP,Mes,Dia Dep,categoria
2095,AVA,2024-09-21,2:48:00 p.m.,9303,BOG,96.13,septiembre,sbado,AA
2096,AVA,2024-09-21,4:12:00 p.m.,9313,BOG,96.13,septiembre,sbado,AAA
2097,AVA,2024-09-21,5:28:00 p.m.,9553,BOG,98.34,septiembre,sbado,AA
2098,AVA,2024-09-21,7:52:00 p.m.,9331,BOG,78.45,septiembre,sbado,AA
2099,AVA,2024-09-21,5:27:00 p.m.,9309,BOG,93.37,septiembre,sbado,AA
2100,AVA,2024-09-21,6:01:00 p.m.,9343,BOG,90.61,septiembre,sbado,AAA
2101,AVA,2024-09-21,6:40:00 p.m.,9333,BOG,75.14,septiembre,sbado,AA
2102,AVA,2024-09-21,10:03:00 p.m.,9327,BOG,83.43,septiembre,sbado,AA
2103,AVA,2024-09-21,10:38:00 p.m.,9335,BOG,74.59,septiembre,sbado,AA
2104,AVA,2024-09-22,7:58:00 a.m.,9463,BOG,92.82,agosto,domingo,AAA
2105,AVA,2024-09-22,9:28:00 a.m.,9557,BOG,94.48,septiembre,domingo,AA
2106,AVA,2024-09-22,3:32:00 p.m.,9307,BOG,74.59,septiembre,domingo,AA
2107,AVA,2024-09-22,6:41:00 a.m.,9243,BOG,75.69,septiembre,domingo,AA
2108,AVA,2024-09-22,5:28:00 a.m.,9245,BOG,100.0,septiembre,domingo,AA
2109,AVA,2024-09-22,6:11:00 a.m.,9725,BOG,61.33,septiembre,domingo,AA
2110,AVA,2024-09-22,7:27:00 a.m.,8427,BOG,84.53,septiembre,domingo,AAA
2111,AVA,2024-09-22,8:24:00 a.m.,8451,BOG,96.13,septiembre,domingo,AAA
2112,AVA,2024-09-22,9:02:00 a.m.,9311,BOG,96.69,septiembre,domingo,AAA
2113,AVA,2024-09-22,10:03:00 a.m.,9351,BOG,91.71,septiembre,domingo,A
2114,AVA,2024-09-22,11:00:00 a.m.,9349,BOG,97.24,septiembre,domingo,AAA
2115,AVA,2024-09-22,1:27:00 p.m.,9301,BOG,102.21,septiembre,domingo,AA
2116,AVA,2024-09-22,2:03:00 p.m.,9337,BOG,100.55,septiembre,domingo,AAA
2117,AVA,2024-09-22,2:44:00 p.m.,9303,BOG,100.55,septiembre,domingo,AA
2118,AVA,2024-09-22,4:08:00 p.m.,9313,BOG,98.34,septiembre,domingo,AAA
2119,AVA,2024-09-22,5:12:00 p.m.,9553,BOG,101.66,septiembre,domingo,AA
2120,AVA,2024-09-22,5:57:00 p.m.,9343,BOG,99.45,septiembre,domingo,AAA
2121,AVA,2024-09-22,5:35:00 p.m.,9309,BOG,102.76,septiembre,domingo,AA
2122,AVA,2024-09-22,6:25:00 p.m.,9375,BOG,99.45,septiembre,domingo,AAA
2123,AVA,2024-09-22,7:10:00 p.m.,9333,BOG,98.9,septiembre,domingo,AA
2124,AVA,2024-09-22,8:03:00 p.m.,9331,BOG,84.53,septiembre,domingo,AA
2125,AVA,2024-09-22,8:53:00 p.m.,9355,BOG,101.1,septiembre,domingo,AA
2126,AVA,2024-09-22,9:59:00 p.m.,9327,BOG,97.79,septiembre,domingo,AA
2127,AVA,2024-09-22,10:22:00 p.m.,9335,BOG,91.71,septiembre,domingo,AA
2128,AVA,2024-09-23,12:41:00 p.m.,9311,BOG,49.17,septiembre,lunes,AAA
2129,AVA,2024-09-23,7:58:00 a.m.,9463,BOG,100.55,septiembre,lunes,AAA
2130,AVA,2024-09-23,5:21:00 a.m.,9245,BOG,101.66,septiembre,lunes,AA
2131,AVA,2024-09-23,6:37:00 a.m.,9243,BOG,99.45,septiembre,lunes,AA
2132,AVA,2024-09-23,6:15:00 a.m.,9725,BOG,101.1,septiembre,lunes,AA
2133,AVA,2024-09-23,7:30:00 a.m.,8427,BOG,104.97,septiembre,lunes,AAA
2134,AVA,2024-09-23,8:42:00 a.m.,8451,BOG,100.55,septiembre,lunes,AAA
2135,AVA,2024-09-23,10:16:00 a.m.,9351,BOG,101.1,septiembre,lunes,A
2136,AVA,2024-09-23,11:02:00 a.m.,9349,BOG,101.66,septiembre,lunes,AAA
2137,AVA,2024-09-23,12:40:00 p.m.,9329,BOG,98.34,septiembre,lunes,AA
2138,AVA,2024-09-23,2:11:00 p.m.,9337,BOG,90.06,septiembre,lunes,AAA
2139,AVA,2024-09-23,2:45:00 p.m.,9303,BOG,96.13,septiembre,lunes,AA
2140,AVA,2024-09-23,4:17:00 p.m.,9301,BOG,84.53,septiembre,lunes,AA
2141,AVA,2024-09-23,4:46:00 p.m.,9313,BOG,97.79,septiembre,lunes,AAA
2142,AVA,2024-09-23,5:11:00 p.m.,9553,BOG,93.37,septiembre,lunes,AA
2143,AVA,2024-09-23,6:01:00 p.m.,9343,BOG,94.48,septiembre,lunes,AAA
2144,AVA,2024-09-23,5:41:00 p.m.,9309,BOG,98.34,septiembre,lunes,AA
2145,AVA,2024-09-23,6:45:00 p.m.,9333,BOG,97.79,septiembre,lunes,AA
2146,AVA,2024-09-23,7:18:00 p.m.,9375,BOG,93.92,septiembre,lunes,AAA
2147,AVA,2024-09-23,7:53:00 p.m.,9331,BOG,97.79,septiembre,lunes,AA
2148,AVA,2024-09-23,8:45:00 p.m.,9355,BOG,87.29,septiembre,lunes,AA
2149,AVA,2024-09-23,10:00:00 p.m.,9327,BOG,93.92,septiembre,lunes,AA
2150,AVA,2024-09-23,10:32:00 p.m.,9335,BOG,86.74,septiembre,lunes,AA
2151,AVA,2024-09-24,8:03:00 a.m.,9463,BOG,97.79,septiembre,martes,AAA
2152,AVA,2024-09-24,8:32:00 a.m.,8451,BOG,95.58,septiembre,martes,AAA
2153,AVA,2024-09-24,5:37:00 a.m.,9245,BOG,100.0,septiembre,martes,AA
2154,AVA,2024-09-24,6:17:00 a.m.,9725,BOG,101.1,septiembre,martes,AA
2155,AVA,2024-09-24,6:36:00 a.m.,9243,BOG,101.1,septiembre,martes,AA
2156,AVA,2024-09-24,7:36:00 a.m.,8427,BOG,100.0,septiembre,martes,AAA
2157,AVA,2024-09-24,8:55:00 a.m.,9311,BOG,92.82,septiembre,martes,AAA
2158,AVA,2024-09-24,10:05:00 a.m.,9351,BOG,100.0,septiembre,martes,A
2159,AVA,2024-09-24,11:05:00 a.m.,9349,BOG,100.0,septiembre,martes,AAA
2160,AVA,2024-09-24,12:35:00 p.m.,9329,BOG,98.34,septiembre,martes,AA
2161,AVA,2024-09-24,1:26:00 p.m.,9301,BOG,102.76,septiembre,martes,AA
2162,AVA,2024-09-24,2:10:00 p.m.,9337,BOG,97.79,septiembre,martes,AAA
2163,AVA,2024-09-24,2:40:00 p.m.,9303,BOG,92.82,septiembre,martes,AA
2164,AVA,2024-09-24,3:28:00 p.m.,9307,BOG,86.74,septiembre,martes,AA
2165,AVA,2024-09-24,4:13:00 p.m.,9313,BOG,93.37,septiembre,martes,AAA
2166,AVA,2024-09-24,6:36:00 p.m.,9333,BOG,86.11,septiembre,martes,AA
2167,AVA,2024-09-24,5:15:00 p.m.,9553,BOG,74.59,septiembre,martes,AA
2168,AVA,2024-09-24,5:36:00 p.m.,9309,BOG,52.49,septiembre,martes,AA
2169,AVA,2024-09-24,5:58:00 p.m.,9343,BOG,70.72,septiembre,martes,AAA
2170,AVA,2024-09-24,6:26:00 p.m.,9375,BOG,75.69,septiembre,martes,AAA
2171,AVA,2024-09-24,7:57:00 p.m.,9331,BOG,79.01,septiembre,martes,AA
2172,AVA,2024-09-24,8:42:00 p.m.,9355,BOG,67.4,septiembre,martes,AA
2173,AVA,2024-09-24,9:57:00 p.m.,9327,BOG,55.8,septiembre,martes,AA
2174,AVA,2024-09-24,10:33:00 p.m.,9335,BOG,58.01,septiembre,martes,AA
2175,AVA,2024-09-25,9:28:00 a.m.,9557,BOG,94.48,septiembre,mircoles,AA
2176,AVA,2024-09-25,8:00:00 a.m.,9463,BOG,101.1,septiembre,mircoles,AAA
2177,AVA,2024-09-25,5:27:00 a.m.,9245,BOG,91.16,septiembre,mircoles,AA
2178,AVA,2024-09-25,6:33:00 a.m.,9243,BOG,98.9,septiembre,mircoles,AA
2179,AVA,2024-09-25,6:11:00 a.m.,9725,BOG,100.55,septiembre,mircoles,AA
2180,AVA,2024-09-25,3:29:00 p.m.,9307,BOG,79.56,septiembre,mircoles,AA
2181,AVA,2024-09-25,7:34:00 a.m.,8427,BOG,98.9,septiembre,mircoles,AAA
2182,AVA,2024-09-25,9:06:00 a.m.,9311,BOG,98.34,septiembre,mircoles,AAA
2183,AVA,2024-09-25,9:21:00 a.m.,8451,BOG,101.1,septiembre,mircoles,AAA
2184,AVA,2024-09-25,10:00:00 a.m.,9351,BOG,96.69,septiembre,mircoles,A
2185,AVA,2024-09-25,11:23:00 a.m.,9349,BOG,97.24,septiembre,mircoles,AAA
2186,AVA,2024-09-25,12:37:00 p.m.,9329,BOG,97.24,septiembre,mircoles,AA
2187,AVA,2024-09-25,1:37:00 p.m.,9301,BOG,99.45,septiembre,mircoles,AA
2188,AVA,2024-09-25,2:00:00 p.m.,9337,BOG,88.4,septiembre,mircoles,AAA
2189,AVA,2024-09-25,2:48:00 p.m.,9303,BOG,66.3,septiembre,mircoles,AA
2190,AVA,2024-09-25,4:16:00 p.m.,9313,BOG,87.29,septiembre,mircoles,AAA
2191,AVA,2024-09-25,5:11:00 p.m.,9553,BOG,95.58,septiembre,mircoles,AA
2192,AVA,2024-09-25,5:15:00 p.m.,9343,BOG,93.37,septiembre,mircoles,AAA
2193,AVA,2024-09-25,5:30:00 p.m.,9309,BOG,67.96,septiembre,mircoles,AA
2194,AVA,2024-09-25,6:36:00 p.m.,9375,BOG,86.19,septiembre,mircoles,AAA
2195,AVA,2024-09-25,6:44:00 p.m.,9333,BOG,75.69,septiembre,mircoles,AA
2196,AVA,2024-09-25,8:44:00 p.m.,9355,BOG,92.82,septiembre,mircoles,AA
2197,AVA,2024-09-25,7:51:00 p.m.,9331,BOG,93.92,septiembre,mircoles,AA
2198,AVA,2024-09-25,9:52:00 p.m.,9327,BOG,75.14,septiembre,mircoles,AA
2199,AVA,2024-09-25,10:25:00 p.m.,9335,BOG,32.6,septiembre,mircoles,AA
2200,AVA,2024-09-26,6:33:00 a.m.,9243,BOG,100.0,septiembre,jueves,AA
2201,AVA,2024-09-26,8:02:00 a.m.,9463,BOG,91.71,septiembre,jueves,AAA
2202,AVA,2024-09-26,8:28:00 a.m.,8451,BOG,101.66,septiembre,jueves,AAA
2203,AVA,2024-09-26,6:16:00 a.m.,9725,BOG,98.34,septiembre,jueves,AA
2204,AVA,2024-09-26,5:28:00 a.m.,9245,BOG,98.9,septiembre,jueves,AA
2205,AVA,2024-09-26,7:35:00 a.m.,8427,BOG,93.92,septiembre,jueves,AAA
2206,AVA,2024-09-26,9:03:00 a.m.,9311,BOG,102.21,septiembre,jueves,AAA
2207,AVA,2024-09-26,11:09:00 a.m.,9349,BOG,102.76,septiembre,jueves,AAA
2208,AVA,2024-09-26,1:30:00 p.m.,9301,BOG,101.1,septiembre,jueves,AA
2209,AVA,2024-09-26,12:56:00 p.m.,9329,BOG,102.21,septiembre,jueves,AA
2210,AVA,2024-09-26,2:52:00 p.m.,9303,BOG,98.34,septiembre,jueves,AA
2211,AVA,2024-09-26,2:06:00 p.m.,9337,BOG,97.79,septiembre,jueves,AAA
2212,AVA,2024-09-26,4:18:00 p.m.,9313,BOG,99.45,septiembre,jueves,AAA
2213,AVA,2024-09-26,5:18:00 p.m.,9553,BOG,100.55,septiembre,jueves,AA
2214,AVA,2024-09-26,5:33:00 p.m.,9309,BOG,101.66,septiembre,jueves,AA
2215,AVA,2024-09-26,6:19:00 p.m.,9343,BOG,99.45,septiembre,jueves,AAA
2216,AVA,2024-09-26,6:47:00 p.m.,9375,BOG,98.9,septiembre,jueves,AAA
2217,AVA,2024-09-26,6:48:00 p.m.,9333,BOG,98.34,septiembre,jueves,AA
2218,AVA,2024-09-26,7:50:00 p.m.,9331,BOG,100.0,septiembre,jueves,AA
2219,AVA,2024-09-26,8:40:00 p.m.,9355,BOG,75.69,septiembre,jueves,AA
2220,AVA,2024-09-26,10:02:00 p.m.,9327,BOG,85.64,septiembre,jueves,AA
2221,AVA,2024-09-26,10:37:00 p.m.,9335,BOG,41.99,septiembre,jueves,AA
2222,AVA,2024-09-27,6:38:00 a.m.,9243,BOG,90.61,septiembre,viernes,AA
2223,AVA,2024-09-27,5:21:00 a.m.,9245,BOG,78.45,septiembre,viernes,AA
2224,AVA,2024-09-27,7:59:00 a.m.,9463,BOG,91.71,septiembre,viernes,AAA
2225,AVA,2024-09-27,5:07:00 a.m.,8435,BOG,58.56,septiembre,viernes,AA
2226,AVA,2024-09-27,4:31:00 a.m.,9653,BOG,87.85,septiembre,viernes,AA
2227,AVA,2024-09-27,6:09:00 a.m.,9725,BOG,81.22,septiembre,viernes,AA
2228,AVA,2024-09-27,7:34:00 a.m.,8427,BOG,98.34,septiembre,viernes,AAA
2229,AVA,2024-09-27,8:30:00 a.m.,8451,BOG,72.93,septiembre,viernes,AAA
2230,AVA,2024-09-27,9:29:00 a.m.,9557,BOG,92.82,septiembre,viernes,AA
2231,AVA,2024-09-27,9:03:00 a.m.,9311,BOG,81.77,septiembre,viernes,AAA
2232,AVA,2024-09-27,10:05:00 a.m.,9351,BOG,93.92,septiembre,viernes,A
2233,AVA,2024-09-27,11:06:00 a.m.,9349,BOG,100.0,septiembre,viernes,AAA
2234,AVA,2024-09-27,12:43:00 p.m.,9329,BOG,101.1,septiembre,viernes,AA
2235,AVA,2024-09-27,1:33:00 p.m.,9301,BOG,100.0,septiembre,viernes,AA
2236,AVA,2024-09-27,2:11:00 p.m.,9337,BOG,100.55,septiembre,viernes,AAA
2237,AVA,2024-09-27,2:54:00 p.m.,9303,BOG,98.34,septiembre,viernes,AA
2238,AVA,2024-09-27,4:17:00 p.m.,9313,BOG,94.48,septiembre,viernes,AAA
2239,AVA,2024-09-27,4:53:00 p.m.,8582,BOG,74.03,septiembre,viernes,C
2240,AVA,2024-09-27,5:16:00 p.m.,9553,BOG,100.55,septiembre,viernes,AA
2241,AVA,2024-09-27,6:11:00 p.m.,9343,BOG,98.34,septiembre,viernes,AAA
2242,AVA,2024-09-27,5:33:00 p.m.,9309,BOG,98.9,septiembre,viernes,AA
2243,AVA,2024-09-27,7:04:00 p.m.,9375,BOG,98.9,septiembre,viernes,AAA
2244,AVA,2024-09-27,6:37:00 p.m.,9333,BOG,98.9,septiembre,viernes,AA
2245,AVA,2024-09-27,8:39:00 p.m.,9355,BOG,96.69,septiembre,viernes,AA
2246,AVA,2024-09-27,7:55:00 p.m.,9331,BOG,91.71,septiembre,viernes,AA
2247,AVA,2024-09-27,10:13:00 p.m.,9327,BOG,88.95,septiembre,viernes,AA
2248,AVA,2024-09-27,10:32:00 p.m.,9335,BOG,95.58,septiembre,viernes,AA
2249,AVA,2024-09-28,5:21:00 a.m.,9245,BOG,53.04,septiembre,sbado,AA
2250,AVA,2024-09-28,8:02:00 a.m.,9463,BOG,91.16,septiembre,sbado,AAA
2251,AVA,2024-09-28,6:39:00 a.m.,9243,BOG,51.93,septiembre,sbado,AA
2252,AVA,2024-09-28,5:00:00 a.m.,8435,BOG,25.97,septiembre,sbado,AA
2253,AVA,2024-09-28,4:34:00 a.m.,9653,BOG,57.46,septiembre,sbado,AA
2254,AVA,2024-09-28,6:32:00 a.m.,9725,BOG,39.23,septiembre,sbado,AA
2255,AVA,2024-09-28,7:38:00 a.m.,8427,BOG,75.69,septiembre,sbado,AAA
2256,AVA,2024-09-28,4:53:00 a.m.,8475,BOG,17.68,septiembre,sbado,A
2257,AVA,2024-09-28,8:25:00 a.m.,8451,BOG,93.92,septiembre,sbado,AAA
2258,AVA,2024-09-28,9:00:00 a.m.,9311,BOG,87.29,septiembre,sbado,AAA
2259,AVA,2024-09-28,10:10:00 a.m.,9351,BOG,93.92,septiembre,sbado,A
2260,AVA,2024-09-28,10:55:00 a.m.,9349,BOG,93.37,septiembre,sbado,AAA
2261,AVA,2024-09-28,2:49:00 p.m.,9303,BOG,91.71,septiembre,sbado,AA
2262,AVA,2024-09-28,2:29:00 p.m.,9301,BOG,97.24,septiembre,sbado,AA
2263,AVA,2024-09-28,2:33:00 p.m.,9337,BOG,102.21,septiembre,sbado,AAA
2264,AVA,2024-09-28,4:14:00 p.m.,9313,BOG,97.24,septiembre,sbado,AAA
2265,AVA,2024-09-28,5:41:00 p.m.,9553,BOG,97.24,septiembre,sbado,AA
2266,AVA,2024-09-28,5:40:00 p.m.,9309,BOG,77.9,septiembre,sbado,AA
2267,AVA,2024-09-28,6:04:00 p.m.,9343,BOG,74.59,septiembre,sbado,AAA
2268,AVA,2024-09-28,6:25:00 p.m.,9375,BOG,46.96,septiembre,sbado,AAA
2269,AVA,2024-09-28,6:39:00 p.m.,9333,BOG,71.27,septiembre,sbado,AA
2270,AVA,2024-09-28,7:54:00 p.m.,9331,BOG,79.01,septiembre,sbado,AA
2271,AVA,2024-09-28,9:48:00 p.m.,9327,BOG,52.49,septiembre,sbado,AA
2272,AVA,2024-09-28,8:39:00 p.m.,9355,BOG,64.64,septiembre,sbado,AA
2273,AVA,2024-09-28,10:24:00 p.m.,9335,BOG,49.72,septiembre,sbado,AA
2274,AVA,2024-09-29,5:05:00 a.m.,8435,BOG,50.83,septiembre,domingo,AA
2275,AVA,2024-09-29,6:36:00 a.m.,9243,BOG,70.17,septiembre,domingo,AA
2276,AVA,2024-09-29,9:28:00 a.m.,9557,BOG,73.48,septiembre,domingo,AA
2277,AVA,2024-09-29,5:25:00 a.m.,9245,BOG,60.22,septiembre,domingo,AA
2278,AVA,2024-09-29,2:17:00 p.m.,9337,BOG,101.1,septiembre,domingo,AAA
2279,AVA,2024-09-29,8:04:00 a.m.,9463,BOG,92.82,septiembre,domingo,AAA
2280,AVA,2024-09-29,4:33:00 a.m.,9653,BOG,93.92,septiembre,domingo,AA
2281,AVA,2024-09-29,6:18:00 a.m.,9725,BOG,51.93,septiembre,domingo,AA
2282,AVA,2024-09-29,3:27:00 p.m.,9307,BOG,72.93,septiembre,domingo,AA
2283,AVA,2024-09-29,7:39:00 a.m.,8427,BOG,66.85,septiembre,domingo,AAA
2284,AVA,2024-09-29,8:30:00 a.m.,8451,BOG,86.74,septiembre,domingo,AAA
2285,AVA,2024-09-29,9:02:00 a.m.,9311,BOG,92.82,septiembre,domingo,AAA
2286,AVA,2024-09-29,10:06:00 a.m.,9351,BOG,96.13,septiembre,domingo,A
2287,AVA,2024-09-29,11:26:00 a.m.,9349,BOG,90.61,septiembre,domingo,AAA
2288,AVA,2024-09-29,1:40:00 p.m.,9301,BOG,101.66,septiembre,domingo,AA
2289,AVA,2024-09-29,2:44:00 p.m.,9303,BOG,90.61,septiembre,domingo,AA
2290,AVA,2024-09-29,4:18:00 p.m.,9313,BOG,94.48,septiembre,domingo,AAA
2291,AVA,2024-09-29,5:15:00 p.m.,9553,BOG,100.0,septiembre,domingo,AA
2292,AVA,2024-09-29,6:02:00 p.m.,9343,BOG,90.61,septiembre,domingo,AAA
2293,AVA,2024-09-29,5:30:00 p.m.,9309,BOG,97.79,septiembre,domingo,AA
2294,AVA,2024-09-29,6:25:00 p.m.,9375,BOG,95.03,septiembre,domingo,AAA
2295,AVA,2024-09-29,6:37:00 p.m.,9333,BOG,96.69,septiembre,domingo,AA
2296,AVA,2024-09-29,7:57:00 p.m.,9331,BOG,88.4,septiembre,domingo,AA
2297,AVA,2024-09-29,8:48:00 p.m.,9355,BOG,93.92,septiembre,domingo,AA
2298,AVA,2024-09-29,9:54:00 p.m.,9327,BOG,95.58,septiembre,domingo,AA
2299,AVA,2024-09-29,10:50:00 p.m.,9335,BOG,83.43,septiembre,domingo,AA
2300,AVA,2024-09-30,6:31:00 a.m.,9243,BOG,93.92,septiembre,lunes,AA
2301,AVA,2024-09-30,5:34:00 a.m.,9245,BOG,97.24,septiembre,lunes,AA
2302,AVA,2024-09-30,7:54:00 a.m.,9463,BOG,97.79,septiembre,lunes,AAA
2303,AVA,2024-09-30,4:40:00 a.m.,9653,BOG,97.24,septiembre,lunes,AA
2304,AVA,2024-09-30,5:16:00 a.m.,8435,BOG,96.13,septiembre,lunes,AA
2305,AVA,2024-09-30,4:52:00 a.m.,8475,BOG,91.71,septiembre,lunes,A
2306,AVA,2024-09-30,6:14:00 a.m.,9725,BOG,101.66,septiembre,lunes,AA
2307,AVA,2024-09-30,7:39:00 a.m.,8427,BOG,91.16,septiembre,lunes,AAA
2308,AVA,2024-09-30,8:29:00 a.m.,8451,BOG,97.79,septiembre,lunes,AAA
2309,AVA,2024-09-30,8:55:00 a.m.,9311,BOG,91.71,septiembre,lunes,AAA
2310,AVA,2024-09-30,10:13:00 a.m.,9351,BOG,97.24,septiembre,lunes,A
2311,AVA,2024-09-30,11:05:00 a.m.,9349,BOG,99.45,septiembre,lunes,AAA
2312,AVA,2024-09-30,12:42:00 p.m.,9329,BOG,93.37,septiembre,lunes,AA
2313,AVA,2024-09-30,1:43:00 p.m.,9301,BOG,92.82,septiembre,lunes,AA
2314,AVA,2024-09-30,2:04:00 p.m.,9337,BOG,92.82,septiembre,lunes,AAA
2315,AVA,2024-09-30,2:51:00 p.m.,9303,BOG,96.69,septiembre,lunes,AA
2316,AVA,2024-09-30,4:20:00 p.m.,9313,BOG,99.45,septiembre,lunes,AAA
2317,AVA,2024-09-30,5:16:00 p.m.,9553,BOG,98.34,septiembre,lunes,AA
2318,AVA,2024-09-30,6:27:00 p.m.,9343,BOG,96.69,septiembre,lunes,AAA
2319,AVA,2024-09-30,5:38:00 p.m.,9309,BOG,99.45,septiembre,lunes,AA
2320,AVA,2024-09-30,6:22:00 p.m.,9375,BOG,86.19,septiembre,lunes,AAA
2321,AVA,2024-09-30,6:50:00 p.m.,9333,BOG,91.16,septiembre,lunes,AA
2322,AVA,2024-09-30,7:58:00 p.m.,9331,BOG,92.82,septiembre,lunes,AA
2323,AVA,2024-09-30,8:38:00 p.m.,9355,BOG,87.29,septiembre,lunes,AA
2324,AVA,2024-09-30,9:56:00 p.m.,9327,BOG,88.95,septiembre,lunes,AA
2325,AVA,2024-09-30,10:38:00 p.m.,9335,BOG,82.32,septiembre,lunes,AA
2326,AVA,2024-10-01,6:25:00 a.m.,8475,BOG,38.89,septiembre,martes,A
2327,AVA,2024-10-01,6:42:00 a.m.,9725,BOG,74.59,septiembre,martes,AA
2328,AVA,2024-10-01,6:20:00 a.m.,9245,BOG,86.19,septiembre,martes,AA
2329,AVA,2024-10-01,6:17:00 a.m.,8435,BOG,58.01,septiembre,martes,AA
2330,AVA,2024-10-01,4:43:00 a.m.,9653,BOG,89.5,septiembre,martes,AA
2331,AVA,2024-10-01,6:54:00 a.m.,9243,BOG,87.85,septiembre,martes,AA
2332,AVA,2024-10-01,8:44:00 a.m.,9463,BOG,101.66,octubre,martes,AAA
2333,AVA,2024-10-01,8:50:00 a.m.,8427,BOG,99.45,octubre,martes,AAA
2334,AVA,2024-10-01,9:23:00 a.m.,9311,BOG,98.34,octubre,martes,AAA
2335,AVA,2024-10-01,9:52:00 a.m.,8451,BOG,97.79,octubre,martes,AAA
2336,AVA,2024-10-01,11:00:00 a.m.,9351,BOG,101.1,octubre,martes,A
2337,AVA,2024-10-01,11:41:00 a.m.,9349,BOG,84.53,octubre,martes,AAA
2338,AVA,2024-10-01,1:20:00 p.m.,9329,BOG,98.34,octubre,martes,AA
2339,AVA,2024-10-01,1:51:00 p.m.,9301,BOG,100.0,octubre,martes,AA
2340,AVA,2024-10-01,2:34:00 p.m.,9337,BOG,98.34,octubre,martes,AAA
2341,AVA,2024-10-01,5:06:00 p.m.,9307,BOG,98.34,octubre,martes,AA
2342,AVA,2024-10-01,5:18:00 p.m.,9313,BOG,98.34,octubre,martes,AAA
2343,AVA,2024-10-01,5:54:00 p.m.,9553,BOG,91.16,octubre,martes,AA
2344,AVA,2024-10-01,5:55:00 p.m.,9343,BOG,71.82,octubre,martes,AAA
2345,AVA,2024-10-01,6:22:00 p.m.,9375,BOG,87.85,octubre,martes,AAA
2346,AVA,2024-10-01,7:45:00 p.m.,9331,BOG,88.4,octubre,martes,AA
2347,AVA,2024-10-01,6:43:00 p.m.,9333,BOG,83.43,octubre,martes,AA
2348,AVA,2024-10-01,8:48:00 p.m.,9355,BOG,77.35,octubre,martes,AA
2349,AVA,2024-10-01,10:45:00 p.m.,9335,BOG,79.56,octubre,martes,AA
2350,AVA,2024-10-02,4:32:00 a.m.,9653,BOG,36.46,octubre,mircoles,AA
2351,AVA,2024-10-02,4:10:00 a.m.,8445,BOG,67.96,octubre,mircoles,C
2352,AVA,2024-10-02,6:16:00 a.m.,9725,BOG,98.34,octubre,mircoles,AA
2353,AVA,2024-10-02,6:40:00 a.m.,9243,BOG,90.06,octubre,mircoles,AA
2354,AVA,2024-10-02,5:18:00 a.m.,8435,BOG,47.51,octubre,mircoles,AA
2355,AVA,2024-10-02,5:30:00 a.m.,9245,BOG,81.77,octubre,mircoles,AA
2356,AVA,2024-10-02,8:06:00 a.m.,8427,BOG,101.1,octubre,mircoles,AAA
2357,AVA,2024-10-02,8:07:00 a.m.,9463,BOG,90.61,octubre,mircoles,AAA
2358,AVA,2024-10-02,8:25:00 a.m.,8451,BOG,75.69,octubre,mircoles,AAA
2359,AVA,2024-10-02,9:04:00 a.m.,9311,BOG,99.45,octubre,mircoles,AAA
2360,AVA,2024-10-02,10:48:00 a.m.,9351,BOG,97.79,octubre,mircoles,A
2361,AVA,2024-10-02,11:20:00 a.m.,9349,BOG,100.0,octubre,mircoles,AAA
2362,AVA,2024-10-02,12:55:00 p.m.,9329,BOG,87.85,octubre,mircoles,AA
2363,AVA,2024-10-02,12:31:00 p.m.,9557,BOG,33.7,octubre,mircoles,AA
2364,AVA,2024-10-02,1:38:00 p.m.,9301,BOG,98.34,octubre,mircoles,AA
2365,AVA,2024-10-02,2:15:00 p.m.,9337,BOG,71.27,octubre,mircoles,AAA
2366,AVA,2024-10-02,2:45:00 p.m.,9303,BOG,70.72,octubre,mircoles,AA
2367,AVA,2024-10-02,4:10:00 p.m.,9313,BOG,87.85,octubre,mircoles,AAA
2368,AVA,2024-10-02,6:14:00 p.m.,9343,BOG,66.3,octubre,mircoles,AAA
2369,AVA,2024-10-02,5:20:00 p.m.,9553,BOG,79.56,octubre,mircoles,AA
2370,AVA,2024-10-02,5:52:00 p.m.,9309,BOG,50.28,octubre,mircoles,AA
2371,AVA,2024-10-02,6:28:00 p.m.,9375,BOG,81.77,octubre,mircoles,AAA
2372,AVA,2024-10-02,7:18:00 p.m.,9333,BOG,79.01,octubre,mircoles,AA
2373,AVA,2024-10-02,7:53:00 p.m.,9331,BOG,90.61,octubre,mircoles,AA
2374,AVA,2024-10-02,8:43:00 p.m.,9355,BOG,70.17,octubre,mircoles,AA
2375,AVA,2024-10-02,9:58:00 p.m.,9327,BOG,64.09,octubre,mircoles,AA
2376,AVA,2024-10-02,10:25:00 p.m.,9335,BOG,39.23,octubre,mircoles,AA
2377,AVA,2024-10-03,6:57:00 a.m.,8435,BOG,42.54,octubre,jueves,AA
2378,AVA,2024-10-03,7:00:00 a.m.,9243,BOG,74.03,octubre,jueves,AA
2379,AVA,2024-10-03,7:13:00 a.m.,9725,BOG,95.03,octubre,jueves,AA
2380,AVA,2024-10-03,4:37:00 a.m.,9653,BOG,82.87,octubre,jueves,AA
2381,AVA,2024-10-03,4:52:00 a.m.,8475,BOG,45.3,octubre,jueves,A
2382,AVA,2024-10-03,9:45:00 a.m.,9463,BOG,95.03,octubre,jueves,AAA
2383,AVA,2024-10-03,5:23:00 a.m.,9245,BOG,94.48,octubre,jueves,AA
